raw_acc:3d:mean_x,raw_acc:3d:mean_y,raw_acc:3d:mean_z,raw_acc:3d:std_x,raw_acc:3d:std_y,raw_acc:3d:std_z,raw_acc:3d:ro_xy,raw_acc:3d:ro_xz,raw_acc:3d:ro_yz,proc_gyro:3d:mean_x,proc_gyro:3d:mean_y,proc_gyro:3d:mean_z,proc_gyro:3d:std_x,proc_gyro:3d:std_y,proc_gyro:3d:std_z,proc_gyro:3d:ro_xy,proc_gyro:3d:ro_xz,proc_gyro:3d:ro_yz,raw_magnet:3d:mean_x,raw_magnet:3d:mean_y,raw_magnet:3d:mean_z,raw_magnet:3d:std_x,raw_magnet:3d:std_y,raw_magnet:3d:std_z,raw_magnet:3d:ro_xy,raw_magnet:3d:ro_xz,raw_magnet:3d:ro_yz
0.200484,-0.115183,0.982041,0.001056,0.00115,0.001697,0.044791,0.007561,0.035987,-0.004517,-0.005736,-0.008325,0.000936,0.00149,0.001008,-0.053807,0.069908,-0.0595,-59.604849,-52.896818,-6.21447,1.605346,1.396183,0.239123,0.984375,0.47844,0.548975
0.211898,0.060094,0.983211,0.001347,0.001279,0.002551,0.27769,-0.395312,-0.349805,-0.001999,-0.004667,-0.0095,0.001379,0.00178,0.001385,0.431583,0.485145,0.443243,-80.983098,69.793324,1.194594,4.020212,3.456178,0.275474,-0.990326,-0.130311,0.06758
-0.032195,-0.185896,0.987835,0.001157,0.001139,0.00188,0.037833,-0.122805,-0.068553,-0.00185,-0.005397,-0.007972,0.000971,0.00109,0.001013,0.087282,0.012408,0.064877,-52.492566,50.900556,8.909279,1.459283,1.719727,0.415931,-0.645556,-0.667524,0.69903
-0.008901,0.012512,1.007609,0.001132,0.001403,0.001964,0.137513,-0.033291,-0.001126,-0.002891,-0.005135,-0.00857,0.001226,0.001347,0.00107,0.244743,0.296401,0.25517,-70.204323,49.001947,-50.143767,1.808769,1.371779,1.291742,-0.962465,0.987494,-0.94903
-0.005132,0.004076,1.009103,0.004759,0.004633,0.007255,0.024138,0.021645,-0.049221,-0.003849,-0.005774,-0.008163,0.001034,0.001109,0.001006,-0.093416,0.074959,0.003729,-85.152152,-1.61924,-64.717444,3.199451,0.35113,2.452118,0.303502,0.994763,0.324874
-0.006357,-0.003262,1.009743,0.004658,0.004563,0.007382,-0.021508,0.013636,-0.012045,-0.003269,-0.005232,-0.010667,0.001013,0.001356,0.001127,0.232916,0.164797,0.285742,-54.611985,-26.570215,4.372263,2.030723,1.450458,0.36923,0.716327,-0.545756,-0.285447
0.201157,-0.114679,0.981013,0.001095,0.001143,0.001759,0.057973,-0.011853,-0.079169,-0.00369,-0.005639,-0.008719,0.001057,0.001326,0.000992,-0.104221,0.09771,-0.021915,-59.844411,-53.945171,-6.093536,1.894807,1.743959,0.262035,0.979875,0.581538,0.61528
-0.01557,0.009117,1.013806,0.001625,0.001934,0.001966,0.252868,-0.02966,0.019946,-0.004651,-0.008449,-0.007025,0.001824,0.001899,0.001869,0.554287,0.651166,0.686679,-65.389974,56.825969,-48.96176,1.728919,1.625981,1.263571,-0.963079,0.980023,-0.957511
-0.013664,-0.020795,1.010209,0.002443,0.002606,0.002577,-0.025093,-0.098676,0.451969,-0.005158,-0.008573,-0.006446,0.002568,0.002432,0.001999,0.670743,0.731724,0.703184,-60.491772,35.586684,4.960557,1.583088,1.028888,0.335774,-0.904302,-0.50951,0.564032
0.164962,0.964724,0.162161,0.018038,0.008184,0.020648,0.045448,0.498149,0.006238,-0.006044,-0.012917,-0.013492,0.029005,0.083048,0.023237,0.531562,0.158526,0.470629,-90.35962,30.466464,53.99711,2.924691,1.092914,1.871103,-0.892047,-0.840155,0.849653
-0.010594,-0.006635,1.008272,0.010022,0.015062,0.010619,-0.416082,0.300415,0.101536,-0.002975,-0.005146,-0.000399,0.049843,0.016431,0.207273,0.820299,-0.040697,0.030685,-49.117843,36.847081,8.759086,1.582169,1.770657,1.328218,-0.613074,-0.293366,0.468869
0.198881,-0.114787,0.987649,0.001158,0.001159,0.001844,0.03623,-0.067425,-0.029894,-0.005972,-0.008949,-0.006644,0.001233,0.001464,0.001357,0.334789,0.253729,0.224936,-55.902455,-41.327544,-5.930886,1.489154,1.125068,0.243429,0.960118,0.596522,0.639717
-0.007141,0.008346,1.005099,0.001315,0.002058,0.002131,0.307198,-0.012987,-0.013721,-0.002632,-0.005375,-0.008764,0.002187,0.001711,0.002142,-0.051016,0.469897,0.495667,-75.302665,59.819924,-67.588782,1.941847,1.819178,1.744969,-0.789306,0.980588,-0.852105
0.117997,0.037316,0.999585,0.025648,0.006197,0.019831,0.592195,-0.272981,-0.276003,-0.00298,-0.002978,-0.008116,0.026093,0.113874,0.003197,-0.976928,-0.144223,0.206118,-83.935899,4.587873,6.328785,2.31427,0.800535,0.324202,0.022577,-0.685282,0.123538
0.218488,0.060458,0.979785,0.001113,0.001151,0.002001,0.022496,-0.129305,-0.1047,-0.002521,-0.004446,-0.009254,0.001122,0.001341,0.001712,0.330031,0.45311,0.401223,-80.33749,73.350494,1.310722,2.571052,2.430905,0.235249,-0.948569,-0.316806,0.376936
-0.280189,0.035722,0.967274,0.001142,0.001156,0.00177,0.048709,0.001493,-0.017499,-0.002236,-0.005801,-0.008135,0.00093,0.001072,0.001005,-0.081779,0.075772,-0.038519,-65.651406,-80.575969,7.920076,2.030795,2.567639,0.290857,0.988908,-0.843749,-0.83319
-0.036413,0.928551,0.356663,0.014324,0.010506,0.022708,-0.402942,-0.90489,0.355847,-0.003168,-0.00637,-0.007736,0.019993,0.030907,0.009402,-0.941555,0.944366,-0.838364,243.653207,463.204907,-112.549811,0.257493,0.390354,0.218883,0.321504,0.116521,0.060785
0.201976,-0.11478,0.980696,0.001911,0.001606,0.004304,0.178287,-0.039632,-0.304066,-0.003324,-0.0056,-0.008952,0.001216,0.001543,0.001157,0.087386,0.325505,0.156284,-60.036637,-54.177876,-5.995525,1.54643,1.424689,0.205142,0.971968,0.535249,0.535576
-0.007964,-0.008179,1.006694,0.003253,0.00697,0.00473,-0.326491,-0.0521,0.020434,-0.002739,-0.005444,-0.00857,0.001279,0.001264,0.001794,-0.207585,0.068611,0.071684,-93.80406,25.409162,17.490228,2.408628,1.033652,0.595072,-0.770209,-0.885613,0.885166
-0.377119,0.011858,0.932282,0.00115,0.001138,0.001767,0.057408,-0.08152,-0.064831,-0.002643,-0.004934,-0.008988,0.002026,0.001595,0.001076,0.699176,0.330697,0.270043,-54.389695,30.819898,7.258858,1.413773,1.018672,0.270809,-0.816986,-0.615106,0.585653
-0.023566,0.566764,0.823961,0.013804,0.080733,0.01911,-0.039612,0.391015,-0.578039,0.004614,-0.00085,-0.011287,0.148859,0.045175,0.031955,-0.555656,-0.869479,0.428392,-52.747833,-68.195589,3.882281,1.888457,2.763526,0.522423,0.859841,-0.404245,-0.751948
-0.009513,0.005549,1.010301,0.00117,0.001638,0.001819,0.288471,0.001218,-0.020107,-0.003206,-0.007383,-0.007985,0.00106,0.001074,0.00105,-0.031869,0.015415,0.006692,-67.957538,52.197107,-49.250939,1.821479,1.373882,1.295598,-0.933987,0.984181,-0.943238
0.155467,0.173516,0.977883,0.001458,0.002283,0.003369,0.339401,-0.221618,-0.135098,-0.002292,-0.004469,-0.008095,0.005242,0.004301,0.007747,0.835704,0.939779,0.935181,-66.560507,59.678126,12.934025,2.176628,2.232001,0.478631,-0.846078,-0.831367,0.902172
0.051031,0.344962,0.939502,0.001376,0.002906,0.002229,-0.039475,-0.036898,-0.484947,-0.001431,-0.005669,-0.007233,0.001996,0.001154,0.001276,-0.223039,-0.471459,0.218417,-60.406212,37.875076,13.113636,1.859592,1.442525,0.480441,-0.910486,-0.866524,0.845649
-0.212246,-0.168346,0.972704,0.001114,0.00112,0.001936,-0.036776,-0.087089,-0.055707,-0.002387,-0.005244,-0.009829,0.000937,0.001065,0.001086,-0.035741,0.098387,0.153753,-51.36919,68.130304,9.131165,1.639226,2.234887,0.418966,-0.877155,-0.822311,0.7965
-0.010924,0.51951,0.851617,0.08246,0.073462,0.062138,-0.71807,0.666321,-0.863517,0.007868,0.002957,0.001911,0.129594,0.21518,0.130469,-0.490987,0.321387,-0.587334,-99.751863,61.270418,24.322053,3.975363,3.865274,1.559555,-0.786433,-0.898195,0.767071
-0.173635,-0.016137,0.991165,0.001136,0.001212,0.00185,0.037904,-0.130749,-0.0764,-0.00269,-0.005198,-0.009693,0.001108,0.001121,0.000993,0.216796,0.184267,0.121972,-43.596865,22.69775,8.69287,1.417109,1.037681,0.333628,-0.513292,-0.797018,0.733278
-0.006549,0.007787,1.010194,0.001522,0.002155,0.002559,0.610056,-0.148611,-0.154147,-0.005358,-0.007837,-0.006767,0.00157,0.001528,0.001221,0.135436,0.312026,0.435864,-68.932567,115.968015,-61.307105,2.254024,3.621029,1.951738,-0.991346,0.9893,-0.992216
0.027898,0.330436,0.947497,0.001489,0.002215,0.002746,-0.284891,-0.196567,-0.09006,-0.002564,-0.005167,-0.008824,0.001622,0.001915,0.001141,0.015757,-0.117624,0.088483,-55.42443,-57.967747,0.961291,1.41999,1.479134,0.198821,0.966382,-0.086053,-0.037558
-0.006761,-0.003107,1.009784,0.004674,0.004656,0.007567,0.031013,-0.033693,0.019242,-0.003424,-0.005221,-0.011059,0.000962,0.001285,0.001059,-0.04728,0.049974,0.058731,-55.295803,-28.377042,4.218432,1.751213,1.372351,0.303629,0.777444,-0.403096,-0.072623
0.000956,-0.521068,0.865927,0.001146,0.00116,0.001781,0.053847,-0.032502,-0.055516,-0.003299,-0.006333,-0.00952,0.000986,0.001121,0.000963,-0.01128,-0.000245,-0.026092,-69.423655,-61.69165,68.004138,1.736206,1.552231,1.860876,0.980461,-0.98533,-0.962334
-0.037205,-0.166276,0.990767,0.001452,0.001218,0.001995,0.043591,-0.065953,-0.047601,-0.003273,-0.005106,-0.010699,0.001135,0.001063,0.000989,-0.036596,0.061556,0.001702,-56.204791,52.472395,-7.823574,1.767516,1.725516,0.325678,-0.972647,0.745613,-0.686255
0.023016,0.409773,0.916532,0.00112,0.00124,0.00195,0.003924,-0.022716,-0.082392,-0.002582,-0.004471,-0.008457,0.001654,0.00174,0.001574,0.593679,0.551177,0.563588,-62.98238,57.986354,14.091114,1.999945,2.057286,0.494955,-0.875542,-0.922035,0.874062
-0.00928,0.005739,1.015033,0.001514,0.00238,0.00343,0.439426,-0.169777,0.035865,-0.004934,-0.008981,-0.007682,0.001474,0.001163,0.000999,-0.22517,0.037599,0.025272,-64.015145,57.394817,-45.96713,2.01911,2.021815,1.451598,-0.962079,0.9821,-0.946437
-0.117841,-0.162256,0.987794,0.001115,0.001125,0.00181,0.012046,-0.036225,-0.021277,-0.002809,-0.005223,-0.009641,0.000972,0.001125,0.00106,0.107028,0.161323,0.109853,-61.826616,71.568517,9.420304,2.33123,2.738859,0.39898,-0.988641,-0.874316,0.881937
-0.008624,0.008678,1.013129,0.00235,0.002412,0.003511,-0.009987,0.004206,0.009959,-0.004102,-0.008232,-0.006962,0.001438,0.001557,0.001163,0.419182,0.365586,0.343464,-66.214969,-37.767686,-57.441921,1.727217,0.931723,1.499794,0.938385,0.982814,0.927831
-0.005482,0.006133,1.007202,0.002174,0.002247,0.003549,0.032351,-0.007304,-0.008594,-0.001936,-0.005206,-0.008495,0.000988,0.001179,0.000994,-0.000483,0.096305,0.089637,-81.305019,-28.423194,-79.250418,2.169138,1.273002,2.070713,0.657893,0.977886,0.541981
-0.007775,0.006696,1.008782,0.002609,0.002931,0.004856,0.027948,-0.06493,0.005954,-0.003439,-0.00575,-0.008709,0.001271,0.00118,0.001009,-0.063897,0.080591,0.100426,-91.56939,2.216031,-61.167862,2.948604,0.323907,1.969209,-0.210015,0.990589,-0.193529
-0.428135,0.121116,0.902693,0.00226,0.002111,0.003444,-0.007267,0.029548,-0.064247,-0.002488,-0.00595,-0.008944,0.000951,0.001207,0.001052,0.027467,0.107805,0.044878,-39.446321,-76.404804,18.682225,1.454733,2.867339,0.843667,0.98788,-0.948949,-0.951992
-0.008458,0.005336,1.00829,0.00112,0.001481,0.00198,0.172947,-0.065201,-0.027791,-0.002454,-0.005305,-0.008931,0.000984,0.001114,0.001027,-0.07549,-0.033686,0.066146,-75.618152,41.808836,-53.613418,2.087298,1.970677,1.371625,-0.340415,0.970653,-0.472106
-0.009299,-0.028149,1.006433,0.001356,0.001399,0.002357,0.017012,-0.139611,-0.03937,-0.002373,-0.007465,-0.007125,0.001173,0.001643,0.001121,-0.056462,0.052468,0.119911,-92.521443,35.487797,12.729949,2.45496,1.204258,0.42964,-0.733262,-0.804981,0.735736
-0.006314,0.004434,1.00859,0.002171,0.00236,0.003514,0.049883,-0.021136,-0.03595,-0.003058,-0.00557,-0.008566,0.00102,0.001159,0.001004,-0.17902,0.028209,-0.028833,-83.564411,-4.031863,-66.311027,2.612529,0.404901,2.091847,0.308826,0.99299,0.314323
-0.007543,0.004753,1.009843,0.003915,0.004732,0.004378,0.063865,-0.095688,0.042931,-0.004001,-0.007613,-0.007836,0.001747,0.001238,0.001221,-0.272523,-0.0104,-0.055149,-106.858331,13.105032,-46.679696,3.370128,0.536505,1.472911,-0.761148,0.98839,-0.767234
-0.008019,0.005464,1.009678,0.010082,0.005345,0.013344,-0.334369,-0.684171,0.299452,-0.003221,-0.005057,-0.008998,0.00542,0.007199,0.001122,0.914703,-0.328774,-0.288334,-101.345101,-7.981142,-76.26137,2.704476,1.589221,1.972158,0.381841,0.954222,0.120379
0.201761,-0.114969,0.980103,0.001116,0.001172,0.001843,0.037302,-0.091022,0.019198,-0.003567,-0.005698,-0.009184,0.000937,0.001035,0.001011,0.038189,0.125248,0.02631,-60.053932,-54.147459,-6.011454,1.552859,1.493504,0.250069,0.971501,0.54859,0.541483
-0.020995,-0.012787,1.011435,0.002277,0.002226,0.00209,-0.325316,-0.014278,-0.00493,-0.00536,-0.007378,-0.007738,0.000949,0.001099,0.001257,-0.052141,0.030345,0.048065,-46.520558,74.608858,19.516904,1.167961,2.048636,0.572649,-0.964851,-0.936948,0.95332
-0.052662,0.007049,1.004185,0.004554,0.00456,0.007155,0.001352,-0.042149,-0.016531,-0.002726,-0.005787,-0.008308,0.001016,0.001759,0.000997,0.115381,0.099095,0.005805,657.785484,-56.34,190.040559,17.340265,1.490568,5.016298,-0.886827,0.99937,-0.886509
0.091709,0.153355,0.989265,0.00137,0.00238,0.001944,0.41006,-0.220329,-0.235367,-0.002136,-0.005209,-0.008162,0.001379,0.001242,0.001337,-0.358335,-0.295069,0.250864,-64.298631,61.228745,13.428365,1.749232,1.695933,0.342724,-0.946151,-0.889537,0.861026
0.033719,-0.186047,0.988957,0.001156,0.001127,0.001895,0.10679,-0.099897,-0.08209,-0.001914,-0.005372,-0.008421,0.002906,0.002384,0.006255,0.809852,0.924921,0.852843,-59.441924,41.328076,4.389342,1.907869,1.984545,0.308506,-0.490709,-0.485992,0.803815
-0.16133,0.974967,0.066827,0.151765,0.159846,0.137417,0.021218,-0.073478,-0.150946,-0.01582,0.087657,0.03297,0.625255,0.86623,0.360486,-0.176298,-0.477283,0.092021,-54.904492,-56.295838,36.119924,7.995664,8.152124,17.031221,0.473752,-0.382312,-0.493252
-0.008332,0.005507,1.01042,0.001263,0.001483,0.002085,0.273069,-0.183827,-0.080141,-0.005588,-0.007605,-0.007445,0.00098,0.001112,0.000997,-0.090349,0.057052,0.00802,-76.461315,118.31105,-34.63153,2.448653,3.807491,1.14126,-0.984262,0.970721,-0.983404
-0.009305,0.008343,1.013796,0.003039,0.003094,0.004722,0.238698,-0.273006,-0.285192,-0.00478,-0.008277,-0.006596,0.007183,0.00913,0.001056,0.970186,-0.079303,-0.079118,-66.403477,-38.97198,-57.521726,1.923643,2.466353,1.480603,0.709822,0.90965,0.383988
0.200331,-0.114933,0.982485,0.001142,0.001092,0.001878,0.045145,-0.014485,0.025047,-0.004681,-0.006836,-0.008145,0.001042,0.00134,0.001055,-0.061204,-0.006172,-0.061925,-59.143954,-51.53057,-6.307909,1.581491,1.335851,0.23345,0.967922,0.586372,0.563753
-0.006633,0.007297,1.007921,0.004767,0.00518,0.007031,0.100971,0.022896,0.006966,-0.003026,-0.004651,-0.008684,0.001402,0.001278,0.00101,-0.152939,0.083722,0.020591,-100.596789,-5.551327,-76.531252,2.683312,1.044428,1.971159,0.202998,0.98932,0.116047
0.197744,-0.11521,0.989114,0.001092,0.00116,0.001843,-0.033455,0.016901,-0.004493,-0.006582,-0.010357,-0.006958,0.001104,0.001382,0.001064,0.113652,0.101667,0.035891,-55.809682,-41.64526,-6.349708,1.451511,1.046903,0.253711,0.961657,0.525792,0.604039
-0.114058,0.375991,0.925114,0.001232,0.001307,0.001884,0.040072,-0.077756,-0.05658,-0.002944,-0.005139,-0.009855,0.001063,0.001126,0.001093,-0.005109,-0.072658,0.061555,-56.323258,53.326061,17.02697,1.512279,1.672884,0.57381,-0.78932,-0.849496,0.890442
-0.007235,0.005603,1.00483,0.042752,0.023119,0.002366,-0.748604,-0.02773,-0.026232,-0.00189,-0.003444,-0.004412,0.004559,0.005796,0.139548,0.893174,-0.172823,0.003588,-75.641567,42.564728,-52.023186,3.35149,1.919796,5.668433,-0.544036,0.800704,-0.023949
-0.008338,0.036444,1.004143,0.080079,0.098168,0.08351,0.256163,-0.343921,-0.552223,-0.038659,-0.069231,-0.138507,0.398072,0.38311,0.516911,-0.146989,-0.064056,0.682858,-92.994677,4.474829,-40.52038,27.338878,6.548224,12.640901,-0.861283,0.961185,-0.924697
-0.005148,0.002641,1.006117,0.001174,0.001198,0.002425,0.105047,-0.109018,-0.167918,-0.001734,-0.005516,-0.007541,0.001273,0.001185,0.001048,0.124626,0.105242,0.088155,-84.304645,21.782513,10.565102,2.207022,0.893243,0.363041,-0.503603,-0.654215,0.51385
0.007676,-0.011264,1.00919,0.004797,0.005826,0.007171,-0.038934,0.049201,-0.098566,-0.00199,-0.005506,-0.007759,0.002541,0.001433,0.002006,-0.083156,-0.147134,0.473659,-68.644943,-34.505323,5.125323,2.206863,1.549287,0.282367,0.790201,-0.54058,-0.212732
-0.195168,-0.090248,0.983982,0.001177,0.00112,0.001786,0.010811,-0.053261,0.004598,-0.001742,-0.006645,-0.00659,0.000955,0.001125,0.00097,0.027657,0.039856,0.019401,-52.527868,37.189188,10.977335,1.38809,1.262761,0.464775,-0.862516,-0.792723,0.796918
-0.015724,-0.003615,1.00823,0.001169,0.0011,0.001751,0.016765,-0.05328,-0.040614,-0.00322,-0.006032,-0.009517,0.004196,0.003249,0.007631,0.90974,0.968033,0.933421,-49.773156,41.290342,18.239164,1.261697,1.163589,0.615795,-0.87994,-0.881555,0.894809
-0.013212,0.134691,0.997069,0.00149,0.002443,0.002324,0.184833,-0.237894,-0.306644,-0.002394,-0.00445,-0.009463,0.001903,0.001461,0.001396,-0.359299,-0.395616,0.325379,-60.246624,44.905736,15.778249,1.622434,1.431164,0.496746,-0.607913,-0.860477,0.704545
0.201898,-0.114829,0.979969,0.001066,0.00119,0.001805,-0.023801,-0.019015,0.046387,-0.003469,-0.005461,-0.009027,0.001026,0.001233,0.001142,-0.068651,0.128304,0.084225,-59.959239,-54.063042,-5.945095,1.920732,1.764556,0.259241,0.98014,0.768774,0.76171
-0.533197,-0.190621,0.844229,0.031354,0.028838,0.031595,0.648846,0.617731,0.574168,-0.012182,-0.002074,-0.005593,0.062775,0.07879,0.032628,-0.168633,-0.31351,0.116257,-52.586522,99.712127,14.863873,2.331308,3.380496,1.885219,-0.441391,0.424613,0.581669
-0.023336,-0.00632,1.009252,0.001988,0.002734,0.001833,-0.215169,-0.073502,-0.005275,-0.004228,-0.00652,-0.008877,0.000961,0.0011,0.001147,0.128123,0.084461,0.046383,-45.98368,54.661523,18.046751,1.211164,1.442697,0.486887,-0.932027,-0.893668,0.936023
0.21747,0.045607,0.981051,0.004628,0.004763,0.007673,0.024176,-0.003706,0.002461,-0.002074,-0.005767,-0.007584,0.001431,0.001417,0.002148,0.527759,0.690185,0.612363,-86.397193,-3.208445,-6.324501,2.728168,0.489897,0.223189,0.115719,0.536288,0.277172
0.011506,-0.000198,1.005899,0.04086,0.028035,0.012114,0.08605,-0.148999,0.079134,-0.00252,-0.004724,0.000204,0.011591,0.009431,0.167168,0.545679,-0.347955,-0.211798,-131.630279,67.788456,-74.799874,35.188657,7.361085,12.870498,-0.924529,-0.942325,0.764684
-0.005204,0.002676,1.006192,0.001116,0.0011,0.001824,0.035712,-0.03357,-0.015973,-0.001808,-0.005658,-0.007092,0.001542,0.001689,0.001703,0.592878,0.640054,0.640272,-83.741673,23.417643,10.364182,2.230922,1.081321,0.376584,-0.477523,-0.871895,0.60527
0.008297,-0.067478,1.01041,0.001112,0.0011,0.001787,0.013855,-0.039307,-0.063829,-0.005772,-0.007439,-0.009597,0.001884,0.002588,0.002119,0.797871,0.779806,0.819625,-85.387586,75.016612,13.103439,2.765699,2.394229,0.463494,-0.984651,-0.894095,0.909482
0.001601,-0.016498,1.010921,0.001384,0.001659,0.002067,0.350133,-0.065176,0.027174,-0.00266,-0.006551,-0.007777,0.001039,0.001196,0.001042,-0.080557,-0.011724,-0.007701,-100.778479,76.116654,21.885323,2.656775,2.422186,0.693932,-0.792943,-0.899086,0.891701
0.716113,0.369641,0.593348,0.005904,0.007022,0.007877,-0.264167,-0.094573,-0.064477,-0.002701,-0.008621,-0.004358,0.005187,0.006787,0.00953,-0.250509,-0.333259,0.294643,-110.181309,-34.133426,28.849496,5.413216,2.481916,1.506293,0.68045,-0.972152,-0.526882
0.03416,-0.185779,0.987324,0.001092,0.001161,0.001807,0.021546,-0.007697,-0.007723,-0.002112,-0.005531,-0.008207,0.000917,0.001045,0.001044,0.03514,0.069591,0.048567,-58.927974,43.001468,4.490051,1.533961,1.205106,0.187991,-0.938529,-0.64127,0.663193
0.197818,-0.115747,0.988766,0.001142,0.001137,0.001784,0.009303,-0.01462,-0.018981,-0.006717,-0.009797,-0.006705,0.001004,0.001258,0.00101,-0.04282,0.10628,0.011051,-55.874543,-41.489619,-6.097538,1.433132,1.258794,0.231991,0.879275,0.693461,0.642091
-0.097989,0.271113,0.96442,0.00129,0.002406,0.002147,0.072369,-0.091554,-0.389517,-0.002996,-0.005049,-0.009783,0.001648,0.001175,0.001098,-0.052802,-0.264526,0.106032,-57.305855,57.272395,16.045627,2.223442,2.224416,0.643365,-0.967376,-0.945398,0.93819
-0.020592,-0.01226,1.010225,0.00366,0.002793,0.001973,-0.737218,0.000692,-0.011516,-0.004909,-0.007299,-0.008784,0.000971,0.001045,0.001402,0.041771,0.113892,0.019502,-48.169873,69.712386,19.250787,1.200355,1.924809,0.539223,-0.953411,-0.922513,0.924065
0.039423,0.36037,0.934524,0.002525,0.005972,0.003202,0.391295,-0.236529,-0.545542,-0.002268,-0.005823,-0.009278,0.005046,0.003303,0.001875,-0.492059,-0.480578,0.686858,-60.607386,36.172157,13.836777,1.663259,1.378625,0.373105,-0.548276,-0.757072,0.806216
-0.022101,-0.007296,1.011748,0.003919,0.006836,0.004819,-0.6426,-0.225554,-0.026366,-0.004736,-0.007304,-0.00876,0.001068,0.002243,0.002047,0.103982,0.064306,0.070037,-45.63574,56.699541,18.377832,1.449324,1.80329,0.636741,-0.963777,-0.953169,0.925065
-0.007614,0.005472,1.011651,0.004866,0.004935,0.005415,-0.643007,-0.308472,0.365064,-0.003957,-0.007236,-0.007939,0.002994,0.003483,0.013097,0.793143,0.048742,0.18864,-79.987386,-1.381904,-58.072995,2.153313,1.179693,1.483747,0.067686,0.959381,-0.134002
-0.006313,0.005324,1.007065,0.005085,0.004989,0.007764,-0.007349,-0.082205,-0.001876,-0.002984,-0.00466,-0.009134,0.002463,0.003422,0.0011,0.686331,0.119769,0.042075,-75.464678,-13.108976,-67.331985,2.417022,0.809454,2.145283,0.448662,0.991129,0.407013
-0.009294,0.00774,1.014711,0.003996,0.003516,0.009337,-0.361426,0.110581,-0.422451,-0.003869,-0.007969,-0.007398,0.002081,0.002719,0.001222,0.622824,0.202838,0.284075,-68.182233,-44.462284,-57.339898,1.835492,1.602173,1.529998,0.835444,0.954182,0.703871
-0.212333,-0.168285,0.972642,0.001126,0.001143,0.001789,0.002549,-0.034182,0.003286,-0.002442,-0.005309,-0.009855,0.000932,0.001001,0.000967,-0.006413,0.043456,0.043111,-51.213731,68.657969,9.188376,1.394215,1.838006,0.317725,-0.955239,-0.833301,0.829255
0.103465,0.23391,0.972373,0.001464,0.003449,0.002314,0.235247,-0.253894,-0.397454,-0.002539,-0.005151,-0.008785,0.002297,0.001525,0.002113,0.121061,0.008044,0.380067,-64.686456,60.535595,12.66919,1.741563,1.88155,0.443816,-0.757658,-0.850534,0.857453
-0.018193,-0.011125,1.009144,0.002197,0.002174,0.003252,0.038739,-0.034079,-0.002858,-0.002757,-0.005895,-0.008728,0.001157,0.001323,0.001244,0.210565,0.291942,0.128572,-66.717876,-72.260708,-0.461795,1.696274,2.171896,0.651177,0.860015,0.037929,-0.220061
0.149308,0.964508,0.010156,0.300039,0.546566,0.420842,0.33268,0.291463,0.155134,0.038661,-0.009583,0.136063,1.72513,1.414578,0.834932,-0.364843,-0.799856,0.431204,-106.281977,14.168365,42.786996,3.939022,3.18593,10.097228,-0.351798,0.02118,-0.726574
-0.009831,0.003599,1.013835,0.004524,0.00461,0.007623,0.001159,-0.023521,0.080947,-0.004382,-0.008791,-0.005767,0.000974,0.00112,0.000998,0.0722,0.042217,0.005002,-90.117412,-16.166421,-32.739898,2.340389,0.710766,0.88082,0.579773,0.965573,0.628664
-0.121072,0.032158,0.996917,0.06082,0.078402,0.024006,-0.723413,0.4669,-0.495658,-0.021058,-0.010897,-0.001913,0.178106,0.155364,0.105351,0.476788,0.013444,0.167922,-69.684778,26.887243,15.406811,2.664421,2.93767,1.496012,-0.655364,0.484359,-0.755122
-0.008746,0.026433,1.004654,0.002347,0.001277,0.00207,-0.067774,-0.016395,0.005184,-0.003262,-0.004582,-0.010798,0.001021,0.001065,0.001023,-0.010224,0.015524,0.009783,-62.373012,40.391131,-14.224498,1.93403,1.579273,0.478877,-0.889828,0.878071,-0.782638
-0.045292,0.301218,0.931926,0.061039,0.224341,0.090624,-0.512224,0.417429,-0.727785,0.028244,-0.005275,-0.014199,0.346021,0.223202,0.13194,0.30508,-0.446684,-0.172534,-52.604259,-69.676806,-17.727985,6.671762,14.053801,4.752213,0.902775,-0.799185,-0.948938
0.053769,0.186137,0.972608,0.140761,0.163859,0.133919,0.047351,-0.233192,-0.382447,0.010563,0.025967,0.115426,0.55397,0.484148,0.551943,-0.054787,0.030673,-0.128551,-74.571548,15.798198,19.905228,15.040427,8.02036,7.169177,0.757951,-0.89615,-0.743997
0.201677,-0.114785,0.980081,0.001136,0.001119,0.001719,0.050937,-0.060139,-0.002839,-0.003349,-0.005495,-0.008992,0.001056,0.001247,0.001086,-0.069254,0.089638,0.10546,-60.112339,-54.179393,-5.946599,1.582541,1.463608,0.229863,0.971088,0.708792,0.718685
-0.006229,-0.000474,1.005911,0.001142,0.00113,0.001969,0.034226,-0.031982,-0.044584,-0.002823,-0.005038,-0.008771,0.001012,0.001101,0.001052,-0.124728,0.004163,-0.020403,-76.981896,18.021011,17.788369,2.017556,1.046218,0.614447,-0.38017,-0.899494,0.57179
-0.007864,0.00778,1.009581,0.001155,0.001296,0.001872,0.119026,-0.088314,-0.043926,-0.00569,-0.008302,-0.006835,0.001173,0.001232,0.00112,0.22181,0.214084,0.213157,-75.356502,116.649582,-59.36981,2.412221,3.759234,1.860535,-0.978827,0.990636,-0.985546
